study_hours_per_day,sleep_hours,attendance_pct,previous_gpa,stress_level,extracurricular_hrs,screen_time_hrs,exercise_freq,gender,has_part_time_job,final_score
2.319687046074944,8.494832326747606,74.73603106116543,3.271903623958953,2.2323070123088278,1.5926963283368172,6.491788364541703,3.805252120400889,Female,0,83.99
2.351037568617521,5.509453184340275,64.60219580786332,2.596378097270292,5.55340403520977,1.0513461267661781,0.0,2.6661761747297557,Male,0,60.68
5.301185575649402,7.441889263837568,72.3935641595676,3.3787119090251903,8.283860351707396,3.1873216952897083,4.513137006962382,1.9563294155928046,Female,0,80.73
5.486508342406885,8.38395958418178,76.3826566129025,4.0,4.051830436106063,5.505309811114042,2.8729954417103025,2.2579017790162,Female,0,100.0
5.08630853661039,7.990056237685502,72.73247428964176,2.9690583824363026,5.254504060594431,6.07931814593983,5.144240303162607,0.7937792807335207,Male,1,83.36
2.668980585422611,9.874667315103116,74.52967948985247,2.3278025983583475,6.512973429843278,4.0086170036932085,4.634140904937691,3.726680145682418,Female,0,71.59
4.464322646133439,5.854841024034009,53.3482980459474,2.3276276268417937,1.0,7.282544430908031,4.7320955949983565,1.7901846674738318,Male,0,79.96
4.233371618281456,4.931276122977119,60.56054287371073,3.388282775855788,3.9557790357116245,2.2872538868671617,1.882116623537017,2.1963717231241935,Female,1,84.21
4.437377193458026,5.508497337257321,72.75997144392754,2.9701269105197783,5.729031318545701,0.0,3.886061758362778,3.520177704880767,Female,0,79.74
5.7428575558963795,7.990663849822655,72.52098044966345,3.4384154480320266,1.0,5.106356135776339,3.639665904141318,2.615058696818675,Male,0,100.0
4.447191097549364,7.746884401404068,66.50716087709999,2.7331828754203253,3.0463830138500576,0.0,4.990620083414865,1.943020035548496,Male,1,82.12
5.35782712614379,7.153384989471124,72.34479620885345,3.4153117737699157,7.201715946762579,1.4899939546003915,5.978593990866933,0.0158423629141069,Female,0,76.64
4.135158138977783,5.315564426339305,75.91522283121309,2.9208504132751374,7.00599380090145,4.0402244648455925,4.300951844017229,3.551138768801722,Male,0,76.57
4.578238797379968,8.150300939993592,88.34120184786788,2.6337479723380253,5.7486364547402005,2.7952370399024384,1.4476554232228027,3.1184894514126027,Female,0,79.67
5.262576451677081,5.162942833524189,73.51182397160923,2.7995007605988076,6.7643952798863545,2.618094474256988,4.215157619133536,2.22391881347494,Male,1,82.89
1.085688360288667,8.73842437356535,80.98654807947379,2.401472822288382,5.4302084688429275,0.6384199343599879,9.222152456818524,1.4439013417997302,Female,0,58.88
3.360657567285397,11.286157634709799,66.87599547849118,3.9946797792908058,6.11078981488463,2.9783952211333258,7.292010653975572,3.0191437179802874,Male,0,95.88
3.059254691414409,7.549676719857326,83.58143585397723,2.9518090932207564,4.368692582318772,5.007324977475584,0.0,3.720707640788653,Male,0,86.33
2.722244303513316,7.874662203486615,80.63595446418535,3.322257044341098,5.231625365844185,3.039935833072038,4.126686307389689,3.146638321986456,Male,0,75.96
3.4497154975466326,6.260710346656661,87.98725504769729,2.7315654335646005,3.7352592271683553,1.3395482407178783,5.8642390505106885,5.457098280738229,Male,0,84.25
6.989882622468792,4.284680018369776,85.70190693666731,2.4740360890100885,7.526966688364627,0.5049230788053389,3.635345974864041,4.057161753907543,Female,0,83.62
2.2683377686135135,6.095920955454666,83.8310343432172,2.883059744541032,8.043118819004404,1.3808108340888428,3.0798181597122327,2.839075365488938,Female,1,64.08
5.936556709182962,5.3606571383518755,73.5237388701333,3.5505962666895994,7.759825601394146,3.784667504828717,3.4660715698330233,4.1074181341448455,Male,0,86.35
0.6342604567683905,4.829493135377477,78.67408840566702,2.7396341043008583,4.183782476644275,3.6872045247194203,5.104378970869305,3.0729934175866176,Male,1,56.6
3.3302299400284503,9.583539912993473,90.9526339267729,2.5647340136352925,3.0924519212698254,1.3989857988086627,1.7030600512499823,3.067789131783981,Male,1,83.47
4.3255061302100115,7.409293777038659,65.21888145895808,3.077732122184572,7.553947321500326,0.0,6.377377303218742,4.944545695966534,Female,1,69.6
5.172444662718556,7.569531370920975,65.57388331954702,3.249511300358872,6.087814405182826,3.84002552734433,3.888014016603862,1.6529131827892218,Female,1,74.15
5.42245315958571,6.536466452205626,77.72147096925544,3.8214240844265914,5.657168683047285,1.204585202049498,2.1299514517769014,3.0349644720824376,Female,0,87.95
5.58669447039985,6.740693376334845,81.22919535398181,3.1768752391862476,3.732735830109709,4.378124958030567,6.248700322797391,4.784565003974407,Female,1,89.9
3.3025498555031247,8.446826023359,62.638402511039935,3.3219963392656173,5.85132762527353,1.4877807157445004,0.9097381897767174,3.4634858372623363,Male,0,84.56
3.0752964146708655,6.951494321957177,73.87856154880038,3.3596376184601606,2.82944388067613,1.0241990926603826,2.8895798059968323,2.4464205219468327,Male,0,96.86
5.715951762514308,7.796040907037099,73.59001838656823,2.423492309033685,6.268124712158064,3.3063438145191686,2.8566498694296714,0.44076035193874574,Female,0,86.68
3.6173913502367703,6.705993553232476,41.77079826594794,2.518333964765228,7.757773399212421,7.715398460052738,8.28788387647226,0.0,Male,0,57.69
1.4486273533241563,6.486770663901929,71.70609016111861,2.4580518551971746,8.262091087815904,4.498059982233146,2.629958462721114,6.114271784641122,Male,0,63.57
1.7334255719930387,4.889628751597207,72.64023250727301,2.333927122154177,6.417048108219632,3.2724385984117035,0.0,3.4627677318762173,Male,1,62.73
2.161095427996777,4.033376406449308,72.59560585765472,3.397729937435202,2.2359569007577567,3.7177030727619367,2.836369769441717,2.123890291370607,Female,0,92.3
4.994321488107528,6.607657148400397,96.23871411865902,3.145025045831878,5.394660261892043,0.0,4.911100694809557,3.5241853336947613,Female,0,83.08
4.28485147214113,7.084745037989849,56.763025522366874,3.0397480315457246,9.279363488115425,0.7553192584948873,5.568169093167208,1.578488792544975,Other,0,58.5
5.3809707081355365,5.070804944936814,62.63066143193081,1.7036417422988657,3.2627768191154316,0.0,8.553079386885544,2.503198083905601,Male,1,61.98
3.1454947073269315,6.9482877024480505,35.81706302520999,4.0,4.881636854179566,6.459747789153245,6.813795141971762,1.5885894105105527,Male,0,75.22
4.317079382153429,7.080628844485753,67.78625000738789,2.552863997923222,7.827048703601955,6.054772058311497,4.375845187830304,0.8800896231532436,Male,0,63.32
5.251180787934674,3.765987990910931,69.06534668810998,4.0,6.234267844147171,3.7856370524298195,2.217169064850445,0.0,Female,1,84.56
3.381306920559523,5.627313010780748,67.35034235498615,2.275379259674342,9.96031264897021,3.2702302061684096,7.248054862694717,0.6035139116567487,Male,1,46.26
4.913550475114823,7.610895840603202,91.6151600922564,2.5937994207217314,3.534261233542823,0.0,3.262872899347537,4.53193164590619,Female,0,98.67
2.6761481178666973,7.580588094093616,87.90926283505445,1.898575308745185,3.020488428518356,2.561400079498618,2.6836855275707903,1.5196770581849526,Female,0,82.45
3.2738923068698567,5.269487625400359,76.16785086400957,3.181062487971349,7.448250871670348,6.584783756807784,3.1658523956918603,3.8023381677043195,Female,0,81.26
3.2365242120033417,7.237672075749602,69.44080419690206,2.4493715895943837,2.608242743456928,3.2628319963914287,1.495423522206381,4.43497108476782,Female,1,82.22
1.6083207088219207,8.533610838040708,90.39284502160295,2.463499922950823,4.606464022364928,1.8707070675762074,3.0699598176580487,3.0248695278111866,Male,0,79.32
4.9739449615711635,8.165609438486348,74.70363210246222,2.3137428914128013,4.868706910280847,0.0,3.5337833400431693,2.552149181518394,Female,1,75.6
3.0611953195945523,6.857071319479098,62.72594941622313,3.3886775313689315,7.071978946771845,5.760611455461611,5.461313211624236,3.1995343807914955,Male,0,65.26
4.024988237455375,6.2980355300135615,49.25626983773172,3.3557318257837734,6.228535936050494,2.8598323979446874,3.2238233297979626,2.375069450213829,Female,0,81.44
4.961493317811818,6.055983273498243,68.38028259156476,3.9060169455393927,5.914129828353725,0.0,1.4650815163229693,4.805863893084945,Female,0,87.01
4.893062352059888,7.701729674364485,86.31965425758914,2.6571466894635134,4.1951382441966665,1.151468635856916,0.7924556894866002,5.814800811216739,Female,0,100.0
5.330770217945572,7.292655959714332,100.0,3.1094096855234,7.430008038163886,0.44492396528373934,4.419139495046232,5.174717745556434,Male,0,92.58
3.8030290309811527,7.944106009153301,75.92415519284214,2.355332401299024,10.0,2.736512948576056,4.145251706938449,0.0,Other,1,62.65
3.1534033759116924,7.197810719681728,63.51966727319544,2.832480488632341,6.382564197845832,3.414677939225637,2.8913745775736643,2.3444598617098293,Female,0,62.58
3.840563578187202,8.228145925521163,57.22552187573679,2.740577343359411,5.199344415093673,1.9935658714429507,3.0650870790158584,3.0062387081717343,Female,1,78.09
0.6253311320839403,7.1418887994365505,83.27932344458398,3.2322249787477104,2.404274058015679,4.554093192973763,4.77697386559834,3.694586940633815,Other,0,79.24
1.1057750551538255,8.17703307419753,48.53075921423597,3.5085109032090953,3.725037101365693,3.1576044809448836,6.781092507378695,0.409028193446928,Female,0,61.6
1.3546007752911953,8.306234155549959,83.25517652107332,3.49553334541575,4.572579532105392,5.12462477054426,2.4397108317120244,0.38483450944655173,Male,0,79.96
2.0055063447970367,5.793210054662779,87.26567409394369,2.5785938638911947,3.930799519465735,2.285611843838562,4.177805672430865,4.960184624438089,Male,0,80.65
4.7995484534468735,4.287783929693881,81.54419179849296,3.4992339523114997,4.967844330946304,9.090651184022292,5.916540808010647,2.161321022085331,Male,1,86.22
2.1890418892798786,9.31523928402183,71.70507492092163,2.9779574314461015,8.556032153614575,1.8710225530520848,2.4477714196055,0.7688904923201516,Female,0,65.54
3.243674891921221,7.384988096068392,83.47410980320223,2.8377015520514925,7.494333834738468,1.1933400164882562,3.9687357708733892,1.344538788415559,Female,1,61.92
6.598456595572131,4.428271156755818,77.5640755669245,2.645744256590541,4.682334567063491,0.9473988998084848,3.9240087938246675,3.5857119649683225,Male,0,81.77
3.287472057877148,5.929270754171934,63.32814237209112,2.720032102819224,2.583440110668279,2.5781185468913894,1.377409529912962,1.7661784703047552,Male,0,84.41
5.475031136934173,8.157811438554743,100.0,3.8711569230981167,7.674735285804826,0.0,4.336997589531245,3.362438463276075,Female,0,89.37
2.132764639980246,6.58048475330066,69.72480930584226,3.153705383247012,4.901891453077271,3.5891256876556215,4.063089357208863,1.5319089558802443,Female,0,70.84
3.58912488426474,6.23190787102131,86.63628450674864,3.0873059237506024,1.5469991487952899,0.0,5.110168499192116,0.3836998089239696,Other,1,97.79
2.0999558901788378,9.10132279046945,38.72078575956428,2.8688765707315267,6.424860236986072,3.3233418481144623,1.6262270506785752,5.1365702448319865,Male,0,69.6
3.321933848198875,5.429069280424285,94.14706324171394,4.0,7.051373368466931,0.29749651180729364,4.0199407705224495,3.5972848669334634,Female,0,86.32
5.680616274914791,5.80276996336775,97.03145616981872,3.6525052444232124,1.0,2.2374131852398147,6.763468127311617,2.4993737081428256,Male,1,97.67
0.5453591536153026,7.317079712572402,75.44750680689957,2.6394689426006037,3.3508907157341934,4.2090807982647185,8.154999663824572,2.217957417477586,Male,1,53.74
4.8688472870917145,7.585682398080824,83.38156552106638,2.863192472647688,4.779091977384572,7.608075367752707,6.560258537943218,5.197350553612853,Female,0,93.8
4.475471204664556,7.744514551511097,83.37772772411344,2.892877728314545,6.4690218226172345,0.8439989584376861,1.6458569886995154,3.8872950682930876,Male,0,84.81
2.811700088606411,8.36685706685342,65.35824645538914,3.0729359891412997,3.9685068307516573,2.699365101147216,4.9021053640872525,4.720219547453638,Female,0,86.26
1.1078842912230908,7.297867931022275,83.2068345815901,2.649387003684282,3.335716196052127,1.5524826504489155,3.0337068500777726,2.1244609837662,Male,1,71.8
4.144259015427739,7.734075908407614,62.87054295191167,3.219408261680848,6.454338499360565,1.260259354878409,4.567801186259842,3.0759998102693675,Male,0,94.01
2.941014581872395,6.611186111027375,65.86864614532011,3.726044066019657,4.0633552533716815,1.5700533400609111,2.4555665884461524,3.6032983739947975,Female,0,82.18
4.465352422709408,7.094047454855072,91.90414714818448,2.3431859454979183,6.084109301097394,4.648132951273878,0.5730531162953998,2.174896336029238,Male,1,84.93
4.043704291046886,7.161301270080451,89.61986536050304,2.4359266314539667,2.776968690050819,2.023888271539241,3.3109655226003345,2.85670183649454,Male,0,85.49
7.20355778264183,7.322647203728554,64.4043674682631,2.7584207223513464,2.295333961527203,7.49862539654171,5.44520539322003,2.124584490175125,Male,0,100.0
3.5212887450539516,8.158809711374142,63.99635484748439,2.7816022199460853,6.510538315140794,3.831958511789468,4.575999510947622,3.598588796253326,Male,1,72.44
1.95300501475627,7.832718522917246,65.31605096313491,3.999232937372965,5.505039820634428,0.9799786776518498,4.805895719828707,1.0179087542241292,Female,0,69.52
4.358551269912632,7.066325504350274,85.98959349698237,3.500854610007419,6.844911466472414,2.2665896357098454,4.4327006459587555,3.8579550288705873,Male,0,84.27
4.43999336794353,5.78631102258844,60.000228287844045,3.472161176059132,3.934813998157116,1.3963060199200212,4.809054949691422,3.466069802614366,Female,1,86.84
6.718375150480873,7.1015068870940645,80.35068958553929,2.8678171532433,3.4097893950405096,4.600137305893428,5.0590235181734045,2.695037207239017,Female,1,100.0
5.670222491829157,6.957973322656384,86.20270215951442,2.856843296606593,7.721437775081821,0.0,3.4506371420907636,3.6742757184781256,Female,1,73.91
4.7137421182990185,7.289772369719797,73.6763182456035,2.274147293117301,1.9540824720110597,0.3180972391283796,4.165781122839233,2.4525893044005342,Female,0,84.76
6.926605782439124,10.309787960710603,90.15095545297392,3.3908701140239086,7.502921418361249,1.8169077625017171,7.486516749739382,1.99480388800907,Female,0,100.0
1.6224738913542982,6.214340832188147,70.43534745765311,3.2455273024043927,7.641009414964767,4.365893586276651,4.284062058002278,3.815589232183017,Female,0,63.14
2.7204969345005043,7.633433528688039,71.79216598509129,3.642998682339142,6.720179028532151,5.466120549645545,4.085126992907836,3.8805210077315584,Male,0,79.93
2.1468481171889504,8.602693100866446,60.34130653302215,2.8945851433219163,3.624384965979104,5.761084381545686,4.205769014452799,2.2390946417864486,Female,1,78.7
3.220380393688464,7.147002871149074,90.25766021430309,2.9291104268998014,3.3669523265492813,4.059603039895061,3.5641829633675606,2.1104215616354125,Male,0,81.83
1.2466277048873824,10.506767678758248,63.50219329531694,3.085022764280318,4.579888454003601,2.83422092728396,3.129288072558394,2.7255397743593153,Female,0,71.86
5.270301893628808,6.432941062402785,80.24657726572589,3.4459487877535477,2.409920646337201,4.589251624627986,4.417357048730863,2.1719915207789735,Female,0,97.72
3.5555546058024534,7.48613383348007,73.93025899311098,2.2648921889512605,3.0766120024928068,0.710998765136579,2.988569596081698,5.287678664823403,Male,0,89.72
1.0583874109946843,5.801791382660527,59.208254053325064,3.3680280668691873,6.289468583018092,0.0,3.708970141045569,3.4747135712913098,Male,0,65.71
1.9688418375849168,6.47271289728506,65.86345284265019,2.989752218913585,6.298698228448314,3.873275155372978,2.4189705869474256,3.021900350320822,Male,0,72.02
4.627027694900391,7.373400865594987,95.743083585611,2.4706813660231517,2.9008503469300875,0.9886431657023,4.2160236090686345,1.6009125394664565,Male,0,90.93
5.6762531357887624,8.269456093461594,78.02486313951721,1.9576971236729668,6.352243870600149,2.8693865356690385,5.1683898883520545,4.108484170554961,Female,1,83.03
7.993461783383573,7.478642251035361,59.86274487949737,2.9317631440608234,5.9086066114796125,3.239254031745629,3.5761702801781694,2.0825926500833774,Male,1,89.69
9.82772493201466,8.888672274002104,79.57992431023038,3.723856491637035,8.019772509154206,3.496239118356593,0.0,2.02087903337844,Female,0,100.0
4.828818866551993,6.857552034110992,72.80828952608182,3.8373423333706977,6.138272883735043,4.875583077050104,5.180743088110943,4.158921994614879,Female,1,90.46
2.020923759936272,6.501747205241492,100.0,3.177688105335048,7.117162107468756,4.664150376583462,4.24036768551952,3.5809840814878466,Male,0,84.7
0.0,11.05597766091908,79.27685762013408,3.9810028319211237,5.954155181860423,3.3900001343353803,2.0135370999730804,0.0,Male,0,78.77
4.535422924687672,7.591356474163046,69.29062729400454,2.9785294585216278,6.959858219394376,2.115969439061189,5.546540484646546,2.7633438543535362,Male,0,73.52
2.374117809379348,5.920777681032178,96.30041876680656,3.4766517758213906,2.42576568686445,3.2155241773526417,1.2031495985683054,3.18827943082143,Female,1,98.92
3.1692854796406293,5.958604356627896,47.38445749060732,2.7743845555467863,4.756511085778174,1.807579166650157,6.090815230648936,2.49060576632826,Male,0,69.94
2.775806401880384,5.585980128202989,76.41480234571647,2.742700580357926,4.92203446354494,2.607142155987658,3.885266760705574,3.2405454985347073,Male,0,70.26
3.7184182271672297,8.404854033785181,100.0,2.661245441559682,4.512500106129435,8.236346847160828,0.0,0.28546799563648406,Other,1,87.67
6.131960461575288,6.453434060660137,73.25701073460368,1.9697355264378438,5.887773260633451,3.364379401767081,4.356659174526475,0.0,Female,1,79.31
4.314097134890689,7.191043713484729,49.00048433027882,3.6435461299734557,6.268759308991502,3.900490034075097,3.187615263818128,1.5367976424445937,Male,1,66.83
3.6827303259226234,6.904736988342597,69.06123053384104,2.679183780430992,5.784514154142297,1.5890387019392758,2.886301416353727,3.423370682650725,Female,0,67.1
1.9286924943483768,8.097238611911402,96.81777061438555,2.5992806101224017,4.6461122375573245,5.040146832859736,2.5245484770875635,0.0,Female,1,75.67
0.6506341105912861,5.72988386067397,80.64104394481157,2.410014159193662,3.52853984030975,4.520544845326849,3.7455684182802544,1.734680899140739,Female,0,66.16
3.0273841818533382,5.386641570785477,62.41715835731223,2.8978202817318586,7.194372148312468,4.53470510931017,3.0296226376657174,0.11585854620091984,Male,0,57.26
3.892434898363359,7.336445960772392,64.72135789231464,3.8817461552798713,5.69946563322767,3.4297824935069263,0.28661951362322924,2.636063741202978,Female,1,87.59
7.535859827159766,7.9014389270498455,66.6044959327528,4.0,2.962772283201183,5.068380191533541,6.54413577335441,5.936848886933774,Male,0,100.0
4.2605490429457715,7.498798469646461,80.41796826080994,2.169566562098958,4.612624916700753,5.543370393269466,3.5112846880763895,2.6742360080038474,Male,1,76.59
5.965479022046115,5.785819406354008,95.0729419940798,2.822776002011859,1.5134006445852775,3.5661978386985904,2.5361299682434737,2.838745732003698,Male,0,100.0
3.001408802921696,8.016227263137091,90.78634519198756,2.4828211149531505,5.070741228694886,2.7707752819993545,1.7431526349093378,4.258846411182349,Female,0,86.6
1.6301124671659508,5.884208609356548,81.84018273163693,3.49416887060576,4.603240114802808,4.789141980229521,5.541464134905842,3.0319598367158602,Female,0,80.56
2.069766475535256,6.217692032820425,55.02532859913775,3.1432967736469632,3.8510660992893246,1.1917493868805127,1.4031360618069502,2.677512344715991,Other,0,65.74
2.5495478709284933,5.584069712916997,55.081012290098386,2.6817153363100825,8.169200379607059,1.5640794387693466,4.267974603715934,4.389968886217506,Female,1,44.56
8.256939464870328,8.951737522978046,82.99878031820646,3.0362865402955097,2.6876917609157753,2.8933993142301975,2.8327019962528377,3.7078307257677086,Male,1,100.0
2.357226641551228,7.950132311541024,54.81793353100659,2.7612906892961457,6.412785903364671,0.0,2.9491606788753355,3.432938642349679,Male,0,74.09
5.67697840747269,7.90749006351831,71.61649468397094,3.8071230471874484,9.373416321863747,4.655190547126849,1.7928809380482003,2.7918297711488016,Female,0,82.56
2.194145643825947,8.870817131713675,79.56225669279266,3.273479757508019,7.154535807433376,1.0741722250683536,2.75936113495668,2.4809029429094047,Male,0,75.8
5.863146025748488,11.218973872358085,57.93609006955967,3.334911710458219,4.936922435804466,2.057017956996486,4.017624783013716,4.375756327847493,Male,1,88.27
4.769901932211726,4.436160844134767,59.63606498461705,1.6665412609835513,2.731862721153345,2.573440808640458,4.470624452697986,2.4953060701812406,Female,0,66.85
3.686724204683819,5.892435128684338,73.58818403148273,2.9666056605855946,2.2758756468310892,3.0785736431411004,2.428815037434043,4.846879319034019,Male,1,88.07
3.918474947729132,6.075737373738214,82.55475431286081,4.0,4.176896610084956,2.312693447153916,3.818131195125172,1.4292804505660763,Male,0,88.42
2.6904246091412194,5.72377056642596,90.92278155620635,3.663064535018342,3.6259985321721837,2.8652579055393024,5.776908861940844,5.150675931758667,Female,0,80.65
4.892144402964161,5.383625128594431,84.10580152155828,2.0764552070398485,3.5609061820837353,2.8807447352191717,0.6747428861018547,3.708060124632627,Other,0,81.44
3.09003303931844,6.550520403916952,76.10484892488292,2.843287083658203,4.347373089057512,2.1059380847457474,3.987462052816281,1.5471976154219909,Female,0,66.73
1.5487884724655037,5.1750944270658925,63.80707869664426,2.399240267040639,4.795505814228626,1.4536110847224695,2.0984321091956533,3.7634679518284595,Male,0,64.99
1.4441248513607614,7.502563551306119,58.93639506233221,3.855550780181435,5.970423895290592,5.1629478487112035,1.8946316557669372,2.02454565252408,Female,0,76.87
4.345175835444239,7.077547482142922,67.33684367506278,3.1221391411379544,2.5244075610751415,0.0,4.5220230259962015,3.050142081521213,Female,1,87.54
7.15818251282087,7.721542997145483,81.14903377470851,2.616102220134282,3.6355124077339003,2.5885696819810344,2.9094970626648813,2.270059294282123,Male,0,96.68
4.319983227146876,7.7615926774573785,80.04935559941015,3.0170789717703945,4.680655834355037,2.0622010562315687,1.5663937475298,2.800631753800382,Female,1,92.58
3.762723347780235,7.9045102801400144,43.50147021412316,1.696317235465758,4.609029613153462,3.837582973452973,6.648566384139976,4.4121461907148,Female,0,65.43
4.571652279205086,6.439886594764177,63.214844575987456,2.4575193482717115,8.672847414826846,0.09141440696198266,5.840179028663659,3.7777674782200297,Female,0,61.16
6.61200348341365,10.181715103950502,93.06761327409234,3.0182218629131548,5.464493185447715,2.0004293175127916,0.13538808728166174,1.3119519123463823,Male,0,100.0
4.438765002727712,7.351646674723146,76.1882257170621,3.422837684226661,1.772820376081151,2.795280532020488,1.0511437439958642,1.397855337512342,Female,0,97.57
3.178145538332526,4.206272871062808,53.74486630345521,2.02934293970133,5.836362723173529,5.140147220740919,5.186914142637363,3.406163415398,Male,0,56.72
6.212577420119778,5.496436381350674,100.0,2.8094223461487853,6.091327445487957,3.664369933590848,3.430252333925061,3.514780690343665,Male,0,100.0
4.857512876923227,4.389245516458276,74.56587401527852,3.504842869259411,4.7497439435105235,0.6330235782622764,7.0011492887099145,1.9883325309193531,Male,0,84.29
7.071511983991984,7.026001943726961,80.76500938970112,2.274273337813364,2.5732066511815974,2.0250465625586807,5.232672797082021,5.386973224473056,Male,1,94.85
